fid,CCTVID,SubAuthorityCode,LinkID,VideoStreamURL,VideoImageURL,LocationType,PositionLon,PositionLat,SurveillanceDescription,RoadID,RoadName,RoadClass,RoadDirection,LocationMile,COUNTYSN,COUNTYNAME
354,CCTV-15-0070-032-001,THB-1R,3000700103156H,https://cctv-ss03.thb.gov.tw:443/T7-32K+550,https://cctv-ss03.thb.gov.tw:443/T7-32K+550/snapshot,"0","121.3421","24.74192",復興區北橫公路榮華橋(S),"300070",台7線,"3",N,32K+550,"10003001",桃園縣
355,CCTV-15-0070-033-001,THB-1R,3000700003348H,https://cctv-ss03.thb.gov.tw:443/T7-33K+900,https://cctv-ss03.thb.gov.tw:443/T7-33K+900/snapshot,"0","121.3501","24.73811",復興區北橫公路榮華壩(S),"300070",台7線,"3",S,33K+900,"10003001",桃園縣
356,CCTV-15-0070-044-001,THB-1R,3000700104419H,https://cctv-ss03.thb.gov.tw:443/T7-44K+700,https://cctv-ss03.thb.gov.tw:443/T7-44K+700/snapshot,"0","121.3764","24.69083",復興區北橫公路蘇樂南(N),"300070",台7線,"3",N,44K+700,"10003001",桃園縣
357,CCTV-15-0070-046-001,THB-1R,3000700004612H,https://cctv-ss03.thb.gov.tw:443/T7-46K+400,https://cctv-ss03.thb.gov.tw:443/T7-46K+400/snapshot,"0","121.383","24.6784",復興區北橫公路巴陵(S),"300070",台7線,"3",S,46K+400,"10003001",桃園縣
358,CCTV-15-0070-032-002,THB-1R,3000700103156H,https://cctv-ss03.thb.gov.tw:443/T7-32K+650,https://cctv-ss03.thb.gov.tw:443/T7-32K+650/snapshot,"0","121.3424","24.74134",台7線32K+650(S),"300070",台7線,"3",N,32K+650,"10003001",桃園縣
359,CCTV-15-0040-031-001,THB-1R,3000400103104H,https://cctv-ss02.thb.gov.tw:443/T4-31K+900,https://cctv-ss02.thb.gov.tw:443/T4-31K+900/snapshot,"0","121.2816","24.86312",台4線31K+900,"300040",台4線,"3",W,31K+900,"10003001",桃園縣
360,CCTV-16-0010-070-003,THB-1R,3000100007012J,https://cctv-ss01.thb.gov.tw:443/T1-70K+550,https://cctv-ss01.thb.gov.tw:443/T1-70K+550/snapshot,"0","121.0013","24.83024",竹北市中華路(S),"300010",台1線,"3",S,70K+550,"10004001",新竹縣
361,CCTV-16-0030-077-002,THB-1R,3000300007672J,https://cctv-ss02.thb.gov.tw:443/T3-77K+100,https://cctv-ss02.thb.gov.tw:443/T3-77K+100/snapshot,"0","121.0799","24.72436",竹東鎮中豐路三段(S),"300030",台3線,"3",S,77K+100,"10004001",新竹縣
362,CCTV-16-0010-065-001,THB-1R,3000100106563J,https://cctv-ss01.thb.gov.tw:443/T1-65K+600,https://cctv-ss01.thb.gov.tw:443/T1-65K+600/snapshot,"0","120.9916","24.86351",新豐鄉新興路明新科大(S),"300010",台1線,"3",N,65K+600,"10004001",新竹縣
363,CCTV-16-0030-071-001,THB-1R,3000300106943J,https://cctv-ss02.thb.gov.tw:443/T3-71K+000,https://cctv-ss02.thb.gov.tw:443/T3-71K+000/snapshot,"0","121.1347","24.72307",橫山鄉中豐公路九讚頭(N),"300030",台3線,"3",N,71K+000,"10004001",新竹縣
364,CCTV-16-0010-063-001,THB-1R,3000100106328J,https://cctv-ss01.thb.gov.tw:443/T1-63K+700,https://cctv-ss01.thb.gov.tw:443/T1-63K+700/snapshot,"0","121.0033","24.87543",新豐鄉新興路唐榮園區(N),"300010",台1線,"3",N,63K+700,"10004001",新竹縣
365,CCTV-16-0150-068-006,THB-1R,3001500106826J,https://cctv-ss01.thb.gov.tw:443/T15-68K+457(N),https://cctv-ss01.thb.gov.tw:443/T15-68K+457(N)/snapshot,"0","120.9559","24.88233",台15線68K+457逆樁(N),"300150",台15線,"3",N,68K+457,"10004001",新竹縣
366,CCTV-16-0150-068-012,THB-1R,1006100106231J,https://cctv-ss01.thb.gov.tw:443/T15-68K+963-2,https://cctv-ss01.thb.gov.tw:443/T15-68K+963-2/snapshot,"0","120.9546","24.87787",台15線68K+963-2,"100610",台61線,"1",N,68K+963,"10004001",新竹縣
367,CCTV-16-0150-066-001,THB-1R,3001500006725J,https://cctv-ss01.thb.gov.tw:443/T15-66K+707(S),https://cctv-ss01.thb.gov.tw:443/T15-66K+707(S)/snapshot,"0","120.9643","24.89562",台15線66K+707順樁(S),"300150",台15線,"3",S,66K+707,"10004001",新竹縣
368,CCTV-16-0610-061-004,THB-1R,1006100106063J,https://cctv-ss08.thb.gov.tw:443/T61-61K+161(N),https://cctv-ss08.thb.gov.tw:443/T61-61K+161(N)/snapshot,"0","120.9638","24.89497",台61線61K+161(逆),"100610",台61線,"1",N,61K+161,"10004001",新竹縣
369,CCTV-16-0610-061-024,THB-1R,1006100106063J,https://cctv-ss02.thb.gov.tw:443/T61-61K+336(N),https://cctv-ss02.thb.gov.tw:443/T61-61K+336(N)/snapshot,"0","120.9625","24.89396",台61線61K+336(逆),"100610",台61線,"1",N,61K+336,"10004001",新竹縣
370,CCTV-16-0610-061-010,THB-1R,1006100106063J,https://cctv-ss08.thb.gov.tw:443/T61-61K+424(N),https://cctv-ss08.thb.gov.tw:443/T61-61K+424(N)/snapshot,"0","120.9619","24.89341",台61線61K+424(逆),"100610",台61線,"1",N,61K+424,"10004001",新竹縣
371,CCTV-16-0610-061-012,THB-1R,1006100006063J,https://cctv-ss02.thb.gov.tw:443/T61-61K+511(N),https://cctv-ss02.thb.gov.tw:443/T61-61K+511(N)/snapshot,"0","120.9612","24.89283",台61線61K+511(逆),"100610",台61線,"1",S,61K+511,"10004001",新竹縣
372,CCTV-16-0610-061-014,THB-1R,1006100106063J,https://cctv-ss08.thb.gov.tw:443/T61-61K+599(N),https://cctv-ss08.thb.gov.tw:443/T61-61K+599(N)/snapshot,"0","120.9607","24.8923",台61線61K+599(逆),"100610",台61線,"1",N,61K+599,"10004001",新竹縣
373,CCTV-16-0610-062-006,THB-1R,1006100006131J,https://cctv-ss08.thb.gov.tw:443/T61-62K+211(N),https://cctv-ss08.thb.gov.tw:443/T61-62K+211(N)/snapshot,"0","120.957419","24.887559",台61線67K+844(N),"100610",台61線,"1",S,62K+211,"10004001",新竹縣
374,CCTV-16-0610-062-022,THB-1R,1006100006231J,https://cctv-ss08.thb.gov.tw:443/T61-62K+911(N),https://cctv-ss08.thb.gov.tw:443/T61-62K+911(N)/snapshot,"0","120.95550","24.88157",台61線62K+911(逆),"100610",台61線,"1",S,62K+911,"10004001",新竹縣
375,CCTV-16-0610-063-009,THB-1R,1006100006231J,https://cctv-ss08.thb.gov.tw:443/T61-63K+330(N),https://cctv-ss08.thb.gov.tw:443/T61-63K+330(N)/snapshot,"0","120.9545","24.8779",台61線68K+963逆樁(N),"100610",台61線,"1",S,63K+330,"10004001",新竹縣
376,CCTV-16-0610-063-010,THB-1R,1006100106331J,https://cctv-ss08.thb.gov.tw:443/T61-63K+805,https://cctv-ss08.thb.gov.tw:443/T61-63K+805/snapshot,"0","120.9539","24.87357",台61線63K+805,"100610",台61線,"1",N,63K+805,"10004001",新竹縣
377,CCTV-16-0150-067-003,THB-1R,3001500006725J,https://cctv-ss01.thb.gov.tw:443/T15-67K+232(S),https://cctv-ss01.thb.gov.tw:443/T15-67K+232(S)/snapshot,"0","120.9606","24.89241",台15線67K+232順樁(S),"300150",台15線,"3",S,67K+232,"10004001",新竹縣
378,CCTV-16-0150-067-021,THB-1R,3001500006824J,https://cctv-ss01.thb.gov.tw:443/T15-67K+844(S),https://cctv-ss01.thb.gov.tw:443/T15-67K+844(S)/snapshot,"0","120.9573","24.88762",台15線67K+844順樁(S),"300150",台15線,"3",S,67K+844,"10004001",新竹縣
379,CCTV-16-0150-068-005,THB-1R,3001500006824J,https://cctv-ss01.thb.gov.tw:443/T15-68K+457(S),https://cctv-ss01.thb.gov.tw:443/T15-68K+457(S)/snapshot,"0","120.9556","24.8824",台15線68K+457順樁(S),"300150",台15線,"3",S,68K+457,"10004001",新竹縣
380,CCTV-16-0150-068-011,THB-1R,3001500006824J,https://cctv-ss01.thb.gov.tw:443/T15-68K+963-1,https://cctv-ss01.thb.gov.tw:443/T15-68K+963-1/snapshot,"0","120.9544","24.87793",台15線68K+963-1(S),"300150",台15線,"3",S,68K+963,"10004001",新竹縣
381,CCTV-16-0610-060-007,THB-1R,1006100006012J,https://cctv-ss08.thb.gov.tw:443/T61-60K+733,https://cctv-ss08.thb.gov.tw:443/T61-60K+733/snapshot,"0","120.9671","24.8975",台61線66K+366(S),"100610",台61線,"1",S,60K+733,"10004001",新竹縣
382,CCTV-16-0610-061-001,THB-1R,1006100006063J,https://cctv-ss08.thb.gov.tw:443/T61K+074(S),https://cctv-ss08.thb.gov.tw:443/T61K+074(S)/snapshot,"0","120.9644","24.89552",台61線66K+707順樁(S),"100610",台61線,"1",S,61K+074,"10004001",新竹縣
383,CCTV-16-0610-061-003,THB-1R,1006100006063J,https://cctv-ss08.thb.gov.tw:443/T61-61K+161(S),https://cctv-ss08.thb.gov.tw:443/T61-61K+161(S)/snapshot,"0","120.9637","24.89502",台61線61K+161(順),"100610",台61線,"1",S,61K+161,"10004001",新竹縣
384,CCTV-16-0610-061-007,THB-1R,1006100006063J,https://cctv-ss02.thb.gov.tw:443/T61-61K+336(S),https://cctv-ss02.thb.gov.tw:443/T61-61K+336(S)/snapshot,"0","120.9625","24.89402",台61線61K+336(順),"100610",台61線,"1",S,61K+336,"10004001",新竹縣
385,CCTV-16-0610-061-011,THB-1R,1006100006063J,https://cctv-ss08.thb.gov.tw:443/T61-61K+511(S),https://cctv-ss08.thb.gov.tw:443/T61-61K+511(S)/snapshot,"0","120.9612","24.89288",台61線61K+511(順),"100610",台61線,"1",S,61K+511,"10004001",新竹縣
386,CCTV-16-0610-061-013,THB-1R,1006100006063J,https://cctv-ss02.thb.gov.tw:443/T61-61K+599(S),https://cctv-ss02.thb.gov.tw:443/T61-61K+599(S)/snapshot,"0","120.9606","24.89233",台61線67K+232-1(S),"100610",台61線,"1",S,61K+599,"10004001",新竹縣
387,CCTV-16-0610-062-005,THB-1R,1006100006131J,https://cctv-ss08.thb.gov.tw:443/T61-62K+211(S),https://cctv-ss08.thb.gov.tw:443/T61-62K+211(S)/snapshot,"0","120.9574","24.88758",台61線62K+211(順),"100610",台61線,"1",S,62K+211,"10004001",新竹縣
388,CCTV-16-0610-062-021,THB-1R,1006100006231J,https://cctv-ss08.thb.gov.tw:443/T61-62K+911(S),https://cctv-ss08.thb.gov.tw:443/T61-62K+911(S)/snapshot,"0","120.9555","24.88158",台61線62K+911(順),"100610",台61線,"1",S,62K+911,"10004001",新竹縣
389,CCTV-16-0150-066-002,THB-1R,3001500106725J,https://cctv-ss01.thb.gov.tw:443/T15-66K+707(N),https://cctv-ss01.thb.gov.tw:443/T15-66K+707(N)/snapshot,"0","120.9645","24.89539",台15線66K+707逆樁(N),"300150",台15線,"3",N,66K+707,"10004001",新竹縣
390,CCTV-16-0150-067-032,THB-1R,3001500106725J,https://cctv-ss01.thb.gov.tw:443/T15-67K+232(N),https://cctv-ss01.thb.gov.tw:443/T15-67K+232(N)/snapshot,"0","120.9608","24.89223",台15線67K+232逆樁(N),"300150",台15線,"3",N,67K+232,"10004001",新竹縣
391,CCTV-16-0150-067-022,THB-1R,1006100106130J,https://cctv-ss01.thb.gov.tw:443/T15-67K+844(N),https://cctv-ss01.thb.gov.tw:443/T15-67K+844(N)/snapshot,"0","120.9575","24.88752",台15線67K+844逆樁(N),"100610",台61線,"1",N,67K+844,"10004001",新竹縣
392,CCTV-16-0030-071-002,THB-1R,3000300106943J,https://cctv-ss02.thb.gov.tw:443/T3-71K+100,https://cctv-ss02.thb.gov.tw:443/T3-71K+100/snapshot,"0","121.134","24.72356",橫山鄉中豐公路九讚頭,"300030",台3線,"3",N,71K+100,"10004001",新竹縣
393,CCTV-16-0030-067-001,THB-1R,3000300006627J,https://cctv-ss02.thb.gov.tw:443/T3-67K+550,https://cctv-ss02.thb.gov.tw:443/T3-67K+550/snapshot,"0","121.16","24.7326",橫山鄉中豐公路沙坑南(S),"300030",台3線,"3",S,67K+550,"10004001",新竹縣
394,CCTV-16-0030-077-003,THB-1R,3000300007672J,https://cctv-ss02.thb.gov.tw:443/T3-77K+980,https://cctv-ss02.thb.gov.tw:443/T3-77K+980/snapshot,"0","121.0751","24.72093",新竹縣中豐公路(S),"300030",台3線,"3",S,77K+980,"10004001",新竹縣
395,CCTV-16-0030-073-001,THB-1R,3000300007247J,https://cctv-ss02.thb.gov.tw:443/T3-73K+900,https://cctv-ss02.thb.gov.tw:443/T3-73K+900/snapshot,"0","121.1124","24.72123",橫山鄉中豐路橫山車站,"300030",台3線,"3",S,73K+900,"10004001",新竹縣
396,CCTV-16-0030-068-002,THB-1R,3000300006845J,https://cctv-ss02.thb.gov.tw:443/T3-68K+500,https://cctv-ss02.thb.gov.tw:443/T3-68K+500/snapshot,"0","121.1532","24.71738",新竹縣中豐路二段與中山街一段交叉路口(S),"300030",台3線,"3",S,68K+500,"10004001",新竹縣
397,CCTV-16-0610-082-001,THB-1R,1006100007832O,https://cctv-ss08.thb.gov.tw:443/T61-82K+600,https://cctv-ss08.thb.gov.tw:443/T61-82K+600/snapshot,"0","120.905","24.75171",82.6K香山南出口標誌架(S),"100610",台61線,"1",S,82K+600,"10018001",新竹市
398,CCTV-16-0610-085-001,THB-1R,1006100008042O,https://cctv-ss08.thb.gov.tw:443/T61-85K+050,https://cctv-ss08.thb.gov.tw:443/T61-85K+050/snapshot,"0","120.8868","24.73718",台61線85K+050,"100610",台61線,"1",S,85K+050,"10018001",新竹市
399,CCTV-16-0010-065-002,THB-1R,3000100106476J,https://cctv-ss01.thb.gov.tw:443/T1-65K+500,https://cctv-ss01.thb.gov.tw:443/T1-65K+500/snapshot,"0","120.9918","24.86444",新竹縣新豐鄉新興路2號前號誌桿(台1線65k+500)(N),"300010",台1線,"3",N,65K+500,"10004001",新竹縣
400,CCTV-16-0010-070-002,THB-1R,3000100107055J,https://cctv-ss01.thb.gov.tw:443/T1-70K+850,https://cctv-ss01.thb.gov.tw:443/T1-70K+850/snapshot,"0","120.9974","24.82559",新竹縣竹北市中華路1號前中央分隔島(台1線70K+850),"300010",台1線,"3",N,70K+850,"10004001",新竹縣
401,CCTV-16-0610-083-002,THB-1R,1006100107931O,https://cctv-ss08.thb.gov.tw:443/T61-83K+670,https://cctv-ss08.thb.gov.tw:443/T61-83K+670/snapshot,"0","120.9001","24.74542",台61線83K+670(N),"100610",台61線,"1",N,83K+670,"10018001",新竹市
402,CCTV-15-0070-022-002,THB-1R,3000700002273H,https://cctv-ss03.thb.gov.tw:443/T7-22K+600,https://cctv-ss03.thb.gov.tw:443/T7-22K+600/snapshot,"0","121.36542","24.79091",公路總局復興工務段(N),"300070",台7線,"3",S,22K+600,"10003001",桃園縣
403,CCTV-12-009A-006-004,THB-1R,6271300000000F,https://cctv-ss03.thb.gov.tw:443/T9A-6K+950,https://cctv-ss03.thb.gov.tw:443/T9A-6K+950/snapshot,"0","121.5516","24.90907","新北市新店區新烏路二段(台9甲線6K+950;警局所屬桿件)(S)",627130F,新烏路三段,"6",N,6K+950,"10001001",新北市
404,CCTV-12-009A-009-002,THB-1R,3000910000862F,https://cctv-ss03.thb.gov.tw:443/T9A-9K+700,https://cctv-ss03.thb.gov.tw:443/T9A-9K+700/snapshot,"0","121.5506","24.89128",新北市烏來區忠治里新北橫公路(台電龜山幹77)(S),"300091",台9甲線,"3",S,9K+700,"10001001",新北市
405,CCTV-12-009A-017-002,THB-1R,3000910001610F,https://cctv-ss03.thb.gov.tw:443/T9A-17K+700,https://cctv-ss03.thb.gov.tw:443/T9A-17K+700/snapshot,"0","121.5711","24.84942","新北市烏來區烏來里新北橫公路(台9甲線17K+700;孝義幹75)(S)","300091",台9甲線,"3",S,17K+700,"10001001",新北市
406,CCTV-12-009A-012-003,THB-1R,3000910101246F,https://cctv-ss03.thb.gov.tw:443/T9A-12K+650,https://cctv-ss03.thb.gov.tw:443/T9A-12K+650/snapshot,"0","121.5469","24.87489","新北市烏來區新烏路五段(台9甲線12K+650;烏來區公所新設路燈桿上(S)","300091",台9甲線,"3",N,12K+650,"10001001",新北市
407,CCTV-12-009A-012-004,THB-1R,3000910101246F,https://cctv-ss03.thb.gov.tw:443/T9A-12K+650-2,https://cctv-ss03.thb.gov.tw:443/T9A-12K+650-2/snapshot,"0","121.5468","24.87484","新北市烏來區新烏路五段(台9甲線12K+650;烏來區公所新設路燈桿上(N)","300091",台9甲線,"3",N,12K+650,"10001001",新北市
408,CCTV-21-0010-089-001,THB-2R,3000100108944K,https://cctv-ss03.thb.gov.tw:443/T1-89K+600,https://cctv-ss03.thb.gov.tw:443/T1-89K+600/snapshot,"0","120.919438","24.7161247",竹南鎮-中華路=天仁茶文化館前(逆樁),"300010",台1線,"3",N,89K+600,"10005001",苗栗縣
409,CCTV-21-0010-095-001,THB-2R,3000100009631K,https://cctv-ss03.thb.gov.tw:443/T1-95K+750,https://cctv-ss03.thb.gov.tw:443/T1-95K+750/snapshot,"0","120.8846531","24.6792604",頭份鎮-永貞路=永貞國小前(逆樁),"300010",台1線,"3",S,95K+750,"10005001",苗栗縣
410,CCTV-21-0010-102-001,THB-2R,3000100010193K,https://cctv-ss03.thb.gov.tw:443/T1-102K+500,https://cctv-ss03.thb.gov.tw:443/T1-102K+500/snapshot,"0","120.8466205","24.6491205",造橋鄉-育達大學北端旁(順樁),"300010",台1線,"3",S,102K+500,"10005001",苗栗縣
411,CCTV-21-0010-107-001,THB-2R,3000100110771K,https://cctv-ss03.thb.gov.tw:443/T1-107K+850,https://cctv-ss03.thb.gov.tw:443/T1-107K+850/snapshot,"0","120.8178074","24.6258321",後龍鎮-中華路=恩德科技公司旁(順樁),"300010",台1線,"3",N,107K+850,"10005001",苗栗縣
412,CCTV-21-0010-114-001,THB-2R,3000100011295K,https://cctv-ss03.thb.gov.tw:443/T1-114K+010,https://cctv-ss03.thb.gov.tw:443/T1-114K+010/snapshot,"0","120.7764003","24.5934907",後龍鎮-十班坑=龍昌加油站南側(順樁),"300010",台1線,"3",S,114K+010,"10005001",苗栗縣
413,CCTV-21-0010-131-001,THB-2R,3000100013183K,https://cctv-ss03.thb.gov.tw:443/T1-131K+850,https://cctv-ss03.thb.gov.tw:443/T1-131K+850/snapshot,"0","120.6886447","24.5040909",通霄鎮-中山路=通霄連絡道北向旁(逆樁),"300010",台1線,"3",S,131K+850,"10005001",苗栗縣
414,CCTV-21-0010-133-001,THB-2R,3000100013313K,https://cctv-ss03.thb.gov.tw:443/T1-133K+300,https://cctv-ss03.thb.gov.tw:443/T1-133K+300/snapshot,"0","120.6902708","24.4934647",通霄鎮-通霄外環=竹林路旁(逆樁),"300010",台1線,"3",S,133K+300,"10005001",苗栗縣
415,CCTV-21-0010-132-002,THB-2R,3000100113204K,https://cctv-ss03.thb.gov.tw:443/T1-132K+470,https://cctv-ss03.thb.gov.tw:443/T1-132K+470/snapshot,"0","120.6919821","24.4989372",通霄鎮-通霄外環=通利加油站旁(逆樁),"300010",台1線,"3",N,132K+470,"10005001",苗栗縣
416,CCTV-21-0010-140-001,THB-2R,3000100013994K,https://cctv-ss03.thb.gov.tw:443/T1-140K+000,https://cctv-ss03.thb.gov.tw:443/T1-140K+000/snapshot,"0","120.6526637","24.4495854",苑裡鎮-介壽路=苑裡地下道南端旁(逆樁),"300010",台1線,"3",S,140K+000,"10005001",苗栗縣
417,CCTV-21-0010-123-002,THB-2R,3000100112369K,https://cctv-ss03.thb.gov.tw:443/T1-123K+850,https://cctv-ss03.thb.gov.tw:443/T1-123K+850/snapshot,"0","120.7152131","24.5704588",白沙屯匝道旁(逆樁),"300010",台1線,"3",N,123k+850,"10005001",苗栗縣
418,CCTV-21-001F-003-001,THB-2R,3000160100341K,https://cctv-ss03.thb.gov.tw:443/T1F-003K+650,https://cctv-ss03.thb.gov.tw:443/T1F-003K+650/snapshot,"0","120.8773858","24.6724597",竹南鎮-竹南連絡道=泰一鋼鐵公司旁(逆樁),"300016",台1己線,"3",N,3K+650,"10005001",苗栗縣
419,CCTV-21-0030-094-001,THB-2R,3000300009366K,https://cctv-ss03.thb.gov.tw:443/T3-94K+300,https://cctv-ss03.thb.gov.tw:443/T3-94K+300/snapshot,"0","120.9661676","24.6759369",頭份鎮-中豐公路=近峨嵋橋北端(順樁),"300030",台3線,"3",S,94K+300,"10005001",苗栗縣
420,CCTV-21-0030-098-001,THB-2R,3000300009795K,https://cctv-ss03.thb.gov.tw:443/T3-98K+000,https://cctv-ss03.thb.gov.tw:443/T3-98K+000/snapshot,"0","120.9543774","24.6487594",三灣鄉-中正路=三灣南庄道路=三灣國中旁(逆樁),"300030",台3線,"3",S,98K+000,"10005001",苗栗縣
421,CCTV-21-0030-105-001,THB-2R,3000300010441K,https://cctv-ss03.thb.gov.tw:443/T3-105K+100,https://cctv-ss03.thb.gov.tw:443/T3-105K+100/snapshot,"0","120.9581876","24.6018844",三灣鄉-中豐公路=閂門昆橋南端(順樁),"300030",台3線,"3",S,105K+100,"10005001",苗栗縣
422,CCTV-21-0030-108-001,THB-2R,3000300010865K,https://cctv-ss03.thb.gov.tw:443/T3-108K+500,https://cctv-ss03.thb.gov.tw:443/T3-108K+500/snapshot,"0","120.9401192","24.57929",獅潭鄉-中豐公路=百壽隧道北端(順樁),"300030",台3線,"3",S,108K+500,"10005001",苗栗縣
423,CCTV-21-0030-125-001,THB-2R,3000300112496K,https://cctv-ss03.thb.gov.tw:443/T3-125K+150,https://cctv-ss03.thb.gov.tw:443/T3-125K+150/snapshot,"0","120.8845679","24.4598743",鹽水坑,"300030",台3線,"3",N,125K+150,"10005001",苗栗縣
424,CCTV-21-0030-128-001,THB-2R,3000300112793K,https://cctv-ss03.thb.gov.tw:443/T3-128K+820,https://cctv-ss03.thb.gov.tw:443/T3-128K+820/snapshot,"0","120.8694048","24.4326876",大湖鄉-中原路=大湖酒莊旁(逆樁),"300030",台3線,"3",N,128K+820,"10005001",苗栗縣
425,CCTV-21-0030-134-001,THB-2R,3000300113415K,https://cctv-ss03.thb.gov.tw:443/T3-134K+850,https://cctv-ss03.thb.gov.tw:443/T3-134K+850/snapshot,"0","120.8566188","24.3889032",大湖鄉-中豐公路=見歡草莓旁(逆樁),"300030",台3線,"3",N,134K+850,"10005001",苗栗縣
426,CCTV-21-0030-148-001,THB-2R,3000300014849K,https://cctv-ss03.thb.gov.tw:443/T3-148K+530,https://cctv-ss03.thb.gov.tw:443/T3-148K+530/snapshot,"0","120.820706","24.3100822",卓蘭鎮-中正二路=中正西路=蘭勢橋北端旁(逆樁),"300030",台3線,"3",S,148K+530,"10005001",苗栗縣
427,CCTV-21-0060-003-001,THB-2R,3000600100326K,https://cctv-ss03.thb.gov.tw:443/T6-003K+700,https://cctv-ss03.thb.gov.tw:443/T6-003K+700/snapshot,"0","120.7895375","24.5949905",後龍鎮-至公路=台塑石油旁(順樁),"300060",台6線,"3",W,3K+700,"10005001",苗栗縣
428,CCTV-21-0060-008-001,THB-2R,3000600100763K,https://cctv-ss03.thb.gov.tw:443/T6-8K+300,https://cctv-ss03.thb.gov.tw:443/T6-8K+300/snapshot,"0","120.8235426","24.594322",苗栗市-經國路五段=中華路=北勢大橋旁(順樁),"300060",台6線,"3",W,8K+300,"10005001",苗栗縣
429,CCTV-21-0060-017-001,THB-2R,3000600101722K,https://cctv-ss03.thb.gov.tw:443/T6-17K+400,https://cctv-ss03.thb.gov.tw:443/T6-17K+400/snapshot,"0","120.8181069","24.5306571",苗栗市-後汶公路=鶴岡口=光隆四輪定位前(順樁),"300060",台6線,"3",W,17K+400,"10005001",苗栗縣
430,CCTV-21-0060-030-001,THB-2R,3000600102997K,https://cctv-ss03.thb.gov.tw:443/T6-30K+350,https://cctv-ss03.thb.gov.tw:443/T6-30K+350/snapshot,"0","120.878987","24.463506",獅潭鄉-近汶水老街=光隆草莓旁(順樁),"300060",台6線,"3",W,30K+350,"10005001",苗栗縣
431,CCTV-21-0130-007-001,THB-2R,3001300000702K,https://cctv-ss03.thb.gov.tw:443/T13-007K+200,https://cctv-ss03.thb.gov.tw:443/T13-007K+200/snapshot,"0","120.8854024","24.6921462",竹南鎮-永貞路二段=新北街旁(順樁),"300130",台13線,"3",S,7K+200,"10005001",苗栗縣
432,CCTV-21-0130-026-001,THB-2R,3001300002555K,https://cctv-ss03.thb.gov.tw:443/T13-026K+150,https://cctv-ss03.thb.gov.tw:443/T13-026K+150/snapshot,"0","120.8384066","24.5738874",苗栗市-為公路=光弘汽車玻璃旁(順樁),"300130",台13線,"3",S,26K+150,"10005001",苗栗縣
433,CCTV-21-0130-031-001,THB-2R,3001300103110K,https://cctv-ss03.thb.gov.tw:443/T13-031K+700,https://cctv-ss03.thb.gov.tw:443/T13-031K+700/snapshot,"0","120.8133967","24.548028",苗栗市-中山路=聯大路北向旁(順樁),"300130",台13線,"3",N,31K+700,"10005001",苗栗縣
434,CCTV-21-0130-049-001,THB-2R,3001300004866K,https://cctv-ss03.thb.gov.tw:443/T13-049K+400,https://cctv-ss03.thb.gov.tw:443/T13-049K+400/snapshot,"0","120.7642488","24.4026484",三義鄉-水美街=130線旁(順樁),"300130",台13線,"3",S,49K+400,"10005001",苗栗縣
435,CCTV-21-0130-049-002,THB-2R,3001300104930K,https://cctv-ss03.thb.gov.tw:443/T13-49K+920,https://cctv-ss03.thb.gov.tw:443/T13-49K+920/snapshot,"0","120.7609945","24.3979321",三義鄉-水美街=當代陶藝館前(逆樁),"300130",台13線,"3",N,49K+920,"10005001",苗栗縣
